Play [classical music] when [Microsoft Word] is open,"When [Microsoft Word] is open, play [classical music].","Whenever [Microsoft Word] is running, play [classical music].",Play [classical music] whenever [Microsoft Word] is open.
Play [classical music] when [Microsoft Word] is open,"When I'm using [Microsoft Word], play some [classical music].",I want to hear [classical music] when I've got [Microsoft Word] open.,Turn on [classical music] when [Microsoft Word] is being used.
Play [classical music] when [Microsoft Word] is open,"If [Microsoft Word] is open, please play [classical music]",[classical music] should play when [Microsoft Word]  is open,"When [Microsoft Word] launches, start playing [classical music]"
Play [classical music] when [Microsoft Word] is open,"When I open [Microsoft Word], I want to hear [classical music].",Turn on some [classical music] when [Microsoft Word] is opened.,"As soon as [Microsoft Word] is opened, play [classical music]."
Play [classical music] when [Microsoft Word] is open,"When [Microsoft Word] is open, play [classical music] .",Play [classical music] when ever [Microsoft Word] is started.,Start to play [classical music] when [Microsoft Word] is open.
Play [classical music] when [Microsoft Word] is open,"When I'm using [Microsoft Word], play [classical music].",I'd like to hear [classical music] whenever [Microsoft Word] is open.,"If [Microsoft Word] is running, play [classical music]."
Play [classical music] when [Microsoft Word] is open,When [Microsoft Word] is open play [classical music],Automatically play [classical music] when I open [Microsoft Word],Keep [classical music] playing anytime [Microsoft Word] program is open
Play [classical music] when [Microsoft Word] is open,I want to hear [classical music] when [Microsoft Word] is open.,Turn on [classical music] when [Microsoft Word] is open.,Always play [classical music] when [Microsoft Word] is open.
Play [classical music] when [Microsoft Word] is open,"When I'm using [Microsoft Word], play [classical music].",I want to hear [classical music] if I'm using [Microsoft Word].,"When [Microsoft Word] is open, play [classical music]."
Play [classical music] when [Microsoft Word] is open,Start classical music when I Microsoft Word opens,Have classical music play when I start Microsoft Word,Make classical music play when Microsoft Word is used
Play [classical music] when [Microsoft Word] is open,Play [classical music] whenever I open [Microsoft Word].,Play [classical music] whenever [Microsoft Word] is open.,"Whenever I open [Microsoft Word], please play some [classical music] ."
Play [classical music] when [Microsoft Word] is open,When [Microsoft Word] is open play [classical music].,Remember to play [classical music] when [Microsoft Word] is open.,Please play [classical music] whenever [Microsoft Word] is open.
Play [classical music] when [Microsoft Word] is open,Every time [Microsoft Word] opens play [classical music],When [Microsoft word] is opened play [classical music],If [Microsoft Word] opens then play [classical music]
Play [classical music] when [Microsoft Word] is open,Start playing classical music whenever Microsoft Word is open.,Start classical music when I open Microsoft Word.,Play classical music whenever Microsoft Word is active.
Play [classical music] when [Microsoft Word] is open,Turn on [classical music] when I am using [Microsoft Word],I want to listen to [classical music] when [Microsoft Word] program is open,Play a [classical music] station or playlist when [Microsoft Word] is open
Play [classical music] when [Microsoft Word] is open,When [Microsoft Word] opens play [classical music],If I open [Microsoft Word] play [classical music],Whenever I open [Microsoft Word] play [classical music]
Play [classical music] when [Microsoft Word] is open,Whenever I start up [Microsoft Word] I want you to play [classical music].,Anytime [Microsoft Word] is up I want [classical music] playing.,Play [classical music] anytime that I have [Microsoft Word] running.
Play [classical music] when [Microsoft Word] is open,I want classical music when I am using Microsoft Word.,"When I am working in Microsoft Word, I want to listen to classical music.",I want to listen to classical music when I have Microsoft Word open.
Play [classical music] when [Microsoft Word] is open,Start classical music when microsoft word is up,Classical music start when microsoft word is open,I want to listen to classical music when microsoft word opens up.
Play [classical music] when [Microsoft Word] is open,"Anytime I open [Microsoft Word], play [classical music].",Play [classical music] whenever I use [Microsoft Word].,I'd like to hear [classical music] whenever I am working in [Microsoft Word].
Play the same [songs] that I played [yesterday].,Replay the [songs] from [yesterday].,Play the [songs] from [yesterday] again.,I want to hear the same [songs] I heard [yesterday]
Play the same [songs] that I played [yesterday].,Repeat the [songs] I played [yesterday].,Play [yesterday]'s songs.,Repeat [yesterday]'s songs.
Play the same [songs] that I played [yesterday].,Repeat the same [songs] that played [yesterday].,Play the same [songs] from [yesterday] again.,I want to hear the [songs] from [yesterday] again.
Play the same [songs] that I played [yesterday].,Shuffle the [songs] from [yesterday]'s playlist,Repeat the [songs] from [yesterday],Play the [songs] from [yesterday]
Play the same [songs] that I played [yesterday].,Replay the [songs] from [yesterday].,Play [songs] from [yesterday].,Play the same [songs] over again from [yesterday].
Play the same [songs] that I played [yesterday].,keep playing the [songs] from [yesterday],please play the same [songs] from [yesterday,can you play the same [songs] from [yesterday]
Play the same [songs] that I played [yesterday].,I want to hear the same [songs] I listened to [yesterday].,I want to hear the [songs] from [yesterday] again now.,Repeat the [songs] from [yesterday] that I played.
Play the same [songs] that I played [yesterday].,Play the [songs] that I listened to [yesterday].,I would like to play the same [songs] from [yesterday].,Play the same [songs] from [yesterday] once again.
Play the same [songs] that I played [yesterday].,[Yesterday] I played some [songs] and would you like for to play them again.,Replay the [songs] from [yesterday].,"For now, I would like to hear the [songs] I heard [yesterday]."
Play the same [songs] that I played [yesterday].,Lets play the same [songs] that I played [yesterday].,Play the [songs] that I played [yesterday].,You wanna play the same [songs] that I played [yesterday]?
Play the same [songs] that I played [yesterday].,Play all songs that I played yesterday.,Play every song that I listened to yesterday.,Make a playlist with all songs that I heard yesterday.
Play the same [songs] that I played [yesterday].,I want to listen to the same [songs] as [yesterday],Find and play [yesterday] playlist of [songs],Play all [songs] that I listened to on Spotify [yesterday]
Play the same [songs] that I played [yesterday].,Repeat the [songs] that I played [yesterday].,Replay the [songs] that I played [yesterday].,I want to hear the same [songs] that I played [yesterday].
Play the same [songs] that I played [yesterday].,Please play same [songs] from [yesterday],I want to play the same [songs] that I played [yesterday],I want same [songs] that I played [yesterday] to play now
Play the same [songs] that I played [yesterday].,Can you please play the same [songs] that I played [yesterday]?,Can you replay the [songs] that I played [yesterday]?,Can please play all of the [songs] that were played [yesterday]?
Play the same [songs] that I played [yesterday].,[yesterday] I played some [songs] and I would like you to play them again today.,Repeat the [songs] that I played [yesterday].,Play me [yesterday]'s [songs].
Play the same [songs] that I played [yesterday].,Repeat the same [songs] I listened to [yesterday].,I'd like to play the same [songs] as [yesterday].,Play the [songs] I played [yesterday] again.
Play the same [songs] that I played [yesterday].,The [songs] from [yesterday] should be played,I would like to hear the same [songs] from [yesterday],[yesterday] I played [songs] that I would like to hear today as well
